"","Forest_class","Wolf.territory","Moose.presence","Rase.presence","Small.roads","Big.roads","Pine.proportion.100","Pine.proportion","Time.since.establishment","Taxar","Pellet.counts"
"9275",4,1,1,0,78,1676,0,0.02,0,2007,0
"9276",4,0,0,0,69,1650,1.9488112,0.07,0,2010,0
"9277",3,1,0,1,136,5226,0.6496037,0.03,0,2004,0
"9278",3,0,1,1,116,136,0,0,0,2013,0
"9279",3,0,0,0,388,654,0,0,0,2005,0
"9280",3,0,1,1,270,253,0.6496037,0,0,2006,0
"9281",3,1,0,1,128,4520,0,0.02,0,2013,0
"9282",4,0,0,0,218,2725,0,0,0,2015,1
"9283",4,1,0,0,314,686,0,0,0,2009,0
"9284",3,0,0,0,662,10113,0,0.01,20,2010,0
"9285",3,0,0,0,561,4967,0.0649604,0.14,5,2008,0
"9286",4,1,0,1,215,1327,15.5904898,0,1,2008,0
"9287",3,0,0,0,430,2094,1.9488112,0,0,2006,0
"9288",3,0,0,0,162,731,0,0,0,2014,0
"9289",2,0,0,0,91,2721,1.9488112,0.02,3,2010,0
"9290",3,1,0,0,74,1168,0,0,4,2014,0
"9291",3,0,0,0,23,1663,0,0,11,2016,0
"9292",2,0,0,1,215,480,0,0.17,0,2008,3
"9293",2,1,1,1,271,1519,7.7952449,0.07,0,2009,0
"9294",3,0,0,1,1019,330,0,0,2,2010,0
"9295",3,0,0,1,678,3993,1.2992075,0.03,0,2016,0
"9296",2,0,0,1,372,587,4.5472262,0.24,0,2012,0
"9297",4,0,0,0,81,4408,0,0,0,2007,0
"9298",4,0,0,1,192,3122,1.2992075,0,0,2009,0
"9299",4,0,0,0,60,2916,27.2833572,0.12,0,2013,0
"9300",4,1,0,1,134,2644,0,0.03,10,2008,0
"9301",2,1,1,0,208,3855,0,0,0,2010,0
"9302",3,1,0,1,568,481,1.2992075,0,4,2007,0
"9303",3,0,0,1,63,5449,1.9488112,0.02,0,2016,0
"9304",3,0,0,0,96,3286,0,0.03,0,2007,0
"9305",2,0,1,1,127,2396,1.2992075,0.05,0,2003,0
"9306",4,1,0,1,555,1001,0.0649604,0.3,1,2003,0
"9307",4,0,0,1,100,2793,2.598415,0,0,2007,0
"9308",3,0,1,0,760,497,1.9488112,0,0,2016,0
"9309",1,0,0,0,52,1649,9.0944524,0.03,4,2016,0
"9310",3,1,0,0,195,1544,1.2992075,0.02,0,2010,1
"9311",3,0,0,1,386,4874,0.0649604,0,0,2006,0
"9312",3,0,0,0,448,739,35.0786021,0.14,0,2008,0
"9313",3,1,1,1,182,5657,4.5472262,0,0,2008,0
"9314",3,0,1,1,128,5431,0.6496037,0,0,2010,0
"9315",4,0,0,0,10,3191,1.9488112,0.01,2,2005,0
"9316",4,0,0,1,98,8018,0.0649604,0.01,0,2015,0
"9317",3,0,0,1,280,1196,0,0.03,0,2008,0
"9318",2,1,0,1,215,1621,0,0.12,5,2007,0
"9319",2,0,0,0,7,1841,0,0,0,2005,0
"9320",1,0,0,0,237,2322,0.0649604,0.11,1,2005,0
"9321",3,1,1,0,143,1819,5.8464337,0.2,8,2012,0
"9322",2,0,1,0,235,1070,7.7952449,0.04,0,2006,0
"9323",3,0,0,0,595,3992,0,0.14,0,2010,0
"9324",4,1,0,0,785,2371,3.8976225,0,4,2013,0
"9325",4,0,1,0,770,1464,0.3248019,0,0,2013,0
"9326",3,0,0,0,206,3083,1.2992075,0,0,2004,0
"9327",4,0,0,1,83,2641,4.2224243,0.1,0,2012,0
"9328",3,0,0,1,93,3026,0.6496037,0.01,4,2009,0
"9329",4,0,0,0,348,5119,1.2992075,0.11,0,2011,5
"9330",2,0,0,1,135,1689,0,0,2,2005,0
"9331",3,1,0,1,325,490,0,0.01,0,2009,4
"9332",3,0,0,1,134,1507,17.539301,0.09,5,2009,0
"9333",3,0,0,1,123,156,0.3248019,0.03,1,2007,0
"9334",2,1,0,1,63,1226,1.2992075,0.01,0,2008,0
"9335",2,0,0,1,57,996,1.2992075,0.01,0,2007,0
"9336",3,1,0,1,107,2561,0.3248019,0.02,0,2004,0
"9337",2,0,0,1,560,3625,3.2480187,0,0,2014,0
"9338",3,0,0,1,91,2270,0.3248019,0.04,8,2007,0
"9339",4,0,0,0,294,1013,0,0,0,2005,0
"9340",3,0,0,0,1574,1685,3.2480187,0.08,1,2009,0
"9341",3,0,0,0,248,1746,0,0,0,2007,0
"9342",3,1,0,0,270,3714,0,0.01,0,2007,0
"9343",2,0,1,1,200,263,1.2992075,0.06,6,2003,0
"9344",3,1,0,1,212,2057,5.1968299,0.01,0,2006,0
"9345",2,1,0,1,224,484,0,0,4,2006,0
"9346",4,1,0,0,119,290,0,0,6,2006,0
"9347",4,0,0,1,488,4682,0.0649604,0.05,0,2011,0
"9348",4,0,0,0,222,1262,0,0.05,11,2006,0
"9349",4,0,0,1,84,1103,51.9682993,0.01,0,2008,0
"9350",4,0,0,1,213,2712,3.2480187,0,1,2003,1
"9351",2,1,0,1,512,1785,0,0.23,2,2011,0
"9352",4,0,0,0,132,1087,0,0.04,0,2007,0
"9353",2,1,0,0,382,1687,0.3248019,0.01,0,2016,0
"9354",4,0,0,1,476,1623,0,0,3,2016,0
"9355",2,1,0,1,123,1860,0.6496037,0.16,0,2005,0
"9356",4,0,0,0,62,2157,0.6496037,0.02,0,2016,0
"9357",3,1,0,1,205,262,19.4881123,0.02,0,2003,0
"9358",2,0,0,1,163,4473,0,0.07,10,2014,0
"9359",3,0,0,1,286,1104,0,0.06,0,2005,0
"9360",3,0,0,1,90,1150,3.2480187,0.01,0,2011,0
"9361",3,0,0,0,376,267,0,0,0,2016,0
"9362",3,0,0,0,971,435,0,0,0,2014,0
"9363",3,1,0,1,861,464,0,0.02,0,2014,0
"9364",4,0,0,1,215,542,1.2992075,0.04,7,2005,2
"9365",2,0,0,1,918,1878,0,0.01,1,2009,0
"9366",4,0,0,0,94,2895,0.3248019,0.03,11,2010,2
"9367",2,0,0,0,298,1092,0,0.06,0,2004,0
"9368",4,0,0,1,180,1498,0,0.04,0,2011,0
"9369",4,0,0,0,313,407,0,0,5,2008,0
"9370",3,0,0,0,277,3104,0,0.05,0,2011,0
"9371",3,1,0,0,207,329,2.598415,0.02,0,2009,0
"9372",3,0,0,0,120,2356,1.2992075,0,0,2012,0
"9373",3,1,0,0,563,2745,8.4448486,0.01,8,2014,0
"9374",4,0,1,0,55,271,0,0.01,1,2014,0
"9375",3,0,0,1,485,3515,17.539301,0,0,2011,0
"9376",4,0,0,1,317,2997,6.4960374,0.06,0,2007,0
"9377",3,0,0,1,152,1598,0,0,0,2014,0
"9378",3,0,1,0,9,3303,1.2992075,0.02,0,2007,1
"9379",3,0,1,1,197,1568,0,0.1,2,2011,0
"9380",4,0,1,0,139,1770,1.2992075,0.02,17,2007,0
"9381",3,1,1,0,214,1836,1.9488112,0,0,2003,0
"9382",3,0,0,1,173,3069,0,0.01,0,2013,2
"9383",4,1,0,1,281,50,1.2992075,0.06,2,2014,0
"9384",2,0,0,0,90,387,0,0.02,4,2008,0
"9385",4,1,1,0,13,4512,0,0.01,4,2015,0
"9386",3,1,0,1,86,2123,5.2617903,0.05,0,2016,0
"9387",2,0,0,0,283,858,0,0.03,0,2011,0
"9388",3,0,0,0,619,7034,0.3248019,0.09,1,2016,0
"9389",4,1,0,0,112,502,1.2992075,0.03,8,2011,0
"9390",4,1,0,0,188,5153,2.0137716,0.05,2,2006,0
"9391",3,0,0,1,26,307,0.3248019,0,0,2016,0
"9392",4,0,0,1,119,3274,3.2480187,0,0,2003,0
"9393",3,0,0,1,277,668,0.0649604,0,3,2012,0
"9394",2,1,0,1,872,3964,3.2480187,0,1,2014,0
"9395",2,0,0,0,185,365,1.3641679,0,10,2012,0
"9396",3,0,0,1,366,1914,6.4960374,0.01,0,2011,0
"9397",4,0,1,1,72,10308,0.3248019,0.01,0,2008,0
"9398",4,0,0,0,157,12,9.7440561,0,0,2007,0
"9399",3,1,0,0,9,3971,0,0,5,2012,0
"9400",3,1,0,1,32,4042,2.598415,0.01,6,2015,0
"9401",2,0,0,0,356,617,0.0649604,0.14,2,2005,0
"9402",3,0,0,0,316,164,17.539301,0.01,0,2010,0
"9403",4,1,0,0,383,2110,0,0.12,0,2014,0
"9404",2,1,0,0,342,4225,0,0.12,10,2007,0
"9405",2,1,0,1,259,1303,0.3248019,0,0,2014,0
"9406",2,1,0,0,81,1235,2.598415,0,0,2011,0
"9407",3,0,0,1,13,124,0.3248019,0.09,0,2004,0
"9408",3,1,0,1,57,3785,0,0.18,0,2004,0
"9409",2,1,0,1,38,391,1.9488112,0,0,2014,1
"9410",4,0,0,0,203,3433,0.3248019,0,0,2004,0
"9411",3,1,0,0,230,1492,17.539301,0,12,2008,0
"9412",4,0,0,1,135,465,0,0,0,2010,0
"9413",4,1,0,0,342,1430,0.6496037,0,1,2005,0
"9414",3,1,0,1,620,283,0,0,1,2016,0
"9415",4,1,0,1,602,3225,0.3248019,0.07,0,2003,0
"9416",4,0,1,1,423,475,4.5472262,0.03,0,2014,0
"9417",4,0,0,0,105,1137,0,0,3,2013,0
"9418",3,0,1,1,574,2784,17.539301,0.1,1,2004,0
"9419",2,1,0,1,668,6504,9.0944524,0.01,0,2004,0
"9420",3,0,0,0,66,2101,0,0.01,0,2014,0
"9421",4,0,0,0,306,2036,0,0,2,2004,0
"9422",3,0,1,1,440,1883,2.598415,0.01,0,2009,0
"9423",4,0,0,0,16,3161,0,0.02,1,2008,0
"9424",2,0,0,0,136,1698,0,0.07,5,2004,2
"9425",2,1,0,0,94,772,0,0.02,0,2014,0
"9426",2,0,0,1,264,4628,3.2480187,0.01,0,2008,0
"9427",4,0,0,1,48,4320,0,0,6,2003,0
"9428",2,0,0,0,473,3604,0,0.46,0,2007,0
"9429",3,1,1,0,400,137,22.0865272,0.08,7,2014,0
"9430",3,0,0,1,264,2737,3.8976225,0,4,2015,0
"9431",3,1,0,1,515,4780,1.9488112,0.01,5,2003,0
"9432",3,0,1,1,432,1080,2.0137716,0.04,0,2005,0
"9433",2,0,0,1,630,622,1.2992075,0.01,0,2014,0
"9434",2,1,0,0,816,2602,0,0.05,2,2009,0
"9435",3,1,0,1,189,2043,1.9488112,0.06,0,2009,0
"9436",4,0,0,1,9,2938,0,0.04,0,2004,0
"9437",4,0,1,0,167,3170,0.3248019,0.01,0,2005,0
"9438",3,0,0,1,344,359,0,0.01,0,2007,0
"9439",3,1,0,1,594,4597,0,0.01,5,2006,0
"9440",4,0,1,0,100,873,29.8817721,0,0,2008,0
"9441",4,1,0,1,184,783,0.0649604,0,0,2005,0
"9442",4,1,0,1,295,513,3.8976225,0.07,0,2007,1
"9443",4,1,0,0,39,153,19.8129141,0,0,2012,6
"9444",2,0,0,1,67,2216,3.2480187,0.06,5,2003,0
"9445",3,0,0,1,188,2075,29.5569702,0.02,0,2003,0
"9446",4,1,0,0,116,628,0,0.1,8,2007,0
"9447",3,0,0,0,260,889,1.2992075,0.2,9,2004,0
"9448",3,0,0,1,555,3740,3.2480187,0,4,2009,0
"9449",3,0,0,0,94,396,0.3248019,0.22,0,2006,0
"9450",4,0,0,0,77,927,0,0.11,0,2012,0
"9451",3,0,0,1,281,811,4.5472262,0.1,1,2007,0
"9452",2,1,0,0,114,32,0,0.21,7,2007,0
"9453",4,0,0,1,112,1235,3.8976225,0.03,0,2005,0
"9454",3,1,0,0,248,983,1.2992075,0,0,2014,0
"9455",3,1,0,0,422,6416,2.598415,0.08,3,2009,0
"9456",2,1,0,1,419,6540,0.6496037,0.03,0,2015,1
"9457",2,1,0,1,185,635,1.2992075,0.06,6,2009,0
"9458",2,1,1,0,174,2443,0.3248019,0.01,4,2009,0
"9459",3,0,0,0,177,2815,0.3248019,0,0,2013,0
"9460",3,0,0,1,83,445,0,0.06,0,2010,0
"9461",3,1,0,0,3,2627,0,0.02,0,2006,0
"9462",3,0,0,1,29,389,1.2992075,0.02,0,2003,0
"9463",4,0,0,0,22,3668,0.3248019,0,0,2006,0
"9464",3,1,0,0,169,4425,0,0.11,9,2012,0
"9465",3,1,0,1,52,477,0.6496037,0.04,5,2013,0
"9466",4,0,0,1,155,3357,0,0.07,16,2016,1
"9467",4,0,0,0,142,354,0,0.02,0,2011,0
"9468",1,0,0,0,4,3198,0,0,1,2011,1
"9469",3,0,0,1,45,556,0.0649604,0.09,0,2008,0
"9470",3,0,0,0,819,727,0,0.15,0,2008,0
"9471",3,1,0,1,142,2293,0,0.08,14,2016,0
"9472",4,0,0,1,128,4392,1.2992075,0,0,2015,0
"9473",3,1,0,1,55,4268,0,0,0,2012,0
"9474",3,1,0,1,388,5855,3.2480187,0.07,6,2007,0
"9475",3,1,0,0,592,647,0,0,0,2015,0
"9476",3,0,0,0,211,2032,1.9488112,0,1,2004,0
"9477",3,1,0,1,162,5295,7.7952449,0.08,1,2012,0
"9478",2,1,0,0,82,2934,0,0.01,0,2013,0
"9479",3,0,0,1,126,2098,0,0.11,1,2016,0
"9480",2,0,0,0,294,5032,0,0.01,0,2004,0
"9481",3,0,0,0,131,309,1.9488112,0,9,2004,0
"9482",2,1,0,1,178,1387,1.9488112,0,0,2013,2
"9483",3,0,1,1,334,971,0.3248019,0.05,2,2003,3
"9484",3,1,0,0,129,2027,1.2992075,0.06,1,2015,0
"9485",3,1,0,1,23,1511,0,0.04,0,2015,0
"9486",4,1,1,0,558,136,3.8976225,0.07,3,2008,0
"9487",4,1,0,0,970,1855,0.3248019,0,3,2004,0
"9488",3,0,0,1,138,178,0,0.05,0,2012,0
"9489",3,1,0,1,685,1610,0,0,0,2014,0
"9490",2,0,0,1,72,2076,0,0,17,2011,0
"9491",3,0,0,0,113,7543,5.5216318,0,0,2003,0
"9492",3,0,0,1,802,750,1.2992075,0.02,0,2008,0
"9493",4,0,0,0,87,212,0,0,0,2008,0
"9494",3,1,0,1,278,1424,1.2992075,0,12,2016,0
"9495",4,0,0,0,430,3354,0,0,3,2007,0
"9496",2,0,0,0,83,443,0,0,5,2012,0
"9497",4,1,0,1,413,2572,32.1553852,0,0,2010,0
"9498",4,0,0,1,336,2810,2.598415,0.01,0,2011,0
"9499",3,0,1,0,42,1259,4.5472262,0.05,3,2006,0
"9500",3,0,0,0,93,375,0,0.03,15,2006,0
"9501",3,0,0,1,16,3301,68.2083929,0.01,0,2016,0
"9502",3,0,0,0,331,821,0.6496037,0.07,13,2009,0
"9503",2,0,0,1,180,1841,0,0.09,0,2003,0
"9504",2,1,0,0,77,11385,0,0,4,2005,0
"9505",4,0,0,0,32,1447,0,0.15,0,2012,0
"9506",4,0,0,0,225,569,1.9488112,0.08,5,2016,0
"9507",3,1,0,0,52,533,7.1456412,0.01,0,2016,0
"9508",4,1,0,0,66,559,0,0.04,3,2008,0
"9509",3,1,0,1,72,212,5.1968299,0.02,1,2006,0
"9510",3,1,0,1,229,216,1.9488112,0.03,10,2009,0
"9511",4,0,0,0,183,1387,0.6496037,0,0,2011,0
"9512",1,0,0,0,327,1857,3.2480187,0.05,0,2013,0
"9513",4,0,0,1,248,1398,6.4960374,0.02,2,2006,0
"9514",4,1,0,1,94,1838,2.598415,0.06,0,2012,0
"9515",2,0,0,0,506,2157,0.6496037,0.01,2,2003,1
"9516",2,0,0,1,461,7727,0,0,0,2004,0
"9517",2,0,0,1,72,2474,1.2992075,0.1,0,2015,0
"9518",4,0,0,0,38,1742,20.7873197,0,9,2014,0
"9519",1,0,0,1,661,584,0,0.01,0,2003,0
"9520",2,0,0,1,320,5755,64.9603742,0.07,5,2003,0
"9521",3,0,0,0,193,5511,3.2480187,0.09,0,2015,0
"9522",3,0,0,1,157,1455,7.7952449,0.13,0,2003,4
"9523",3,1,0,1,134,1122,0,0,0,2003,0
"9524",2,0,0,1,102,855,0,0.2,0,2012,0
"9525",3,0,0,1,488,3823,8.4448486,0.18,0,2016,0
"9526",3,0,0,0,374,1525,2.598415,0.07,0,2008,1
"9527",3,0,0,0,631,4042,7.1456412,0.09,0,2015,4
"9528",3,1,0,0,217,4046,46.7714694,0.01,0,2013,0
"9529",2,1,0,0,100,7983,1.9488112,0.02,5,2015,0
"9530",1,1,0,1,155,1374,0,0,13,2005,0
"9531",4,0,0,0,131,2281,5.1968299,0.09,0,2003,0
"9532",3,0,0,0,32,671,1.9488112,0.04,0,2011,0
"9533",2,0,0,1,110,106,1.2992075,0,0,2010,0
"9534",4,0,1,1,151,942,12.3424711,0.06,0,2006,0
"9535",3,0,1,1,226,744,1.2992075,0.01,0,2016,0
"9536",4,0,0,0,140,2680,2.598415,0,0,2015,0
"9537",4,1,0,1,279,272,0,0.01,0,2013,0
"9538",2,1,0,0,294,789,24.0353384,0,0,2009,0
"9539",4,1,0,0,52,159,0,0,0,2014,0
"9540",2,1,0,1,408,1781,1.2992075,0,0,2004,0
"9541",4,0,0,1,4,2571,0,0,4,2015,0
"9542",2,1,0,1,247,3847,0,0.11,7,2011,0
"9543",2,0,0,1,36,2245,0,0,6,2015,0
"9544",4,1,0,1,11,3024,2.5614754,0,0,2013,0
"9545",3,0,0,1,98,3476,1.9488112,0,11,2004,0
"9546",3,0,0,0,952,124,0,0,6,2009,0
"9547",2,0,0,1,31,4202,1.2992075,0,0,2006,0
"9548",1,1,0,1,72,1640,2.598415,0.03,16,2010,0
"9549",4,1,0,1,243,2412,1.9488112,0,0,2015,0
"9550",4,1,0,1,444,2328,0,0,0,2005,0
"9551",4,0,1,1,338,552,0,0.09,0,2016,0
"9552",3,1,0,0,499,1202,0,0.18,3,2011,0
"9553",3,0,0,0,374,1338,0.6496037,0,0,2004,0
"9554",2,1,0,1,91,2241,0.0649604,0.12,2,2006,0
"9555",2,0,0,0,149,390,0,0.03,0,2008,0
"9556",2,0,1,0,11,1440,3.2480187,0.02,7,2010,0
"9557",2,1,1,1,101,598,0,0.06,0,2009,0
"9558",2,1,1,0,324,1297,0,0.04,0,2007,0
"9559",4,1,0,1,765,2216,3.2467532,0,0,2010,0
"9560",3,0,0,0,127,1269,3.8976225,0,4,2011,0
"9561",3,0,0,1,11,191,0.6496037,0.08,0,2005,0
"9562",2,0,0,1,24,1892,0.3248019,0.06,0,2013,0
"9563",2,0,0,1,602,1893,0.1299207,0.1,0,2014,0
"9564",4,0,1,0,194,3670,1.2992075,0.03,0,2011,0
"9565",4,0,0,0,241,839,3.8976225,0.01,0,2009,0
"9566",3,1,0,1,34,3180,1.2992075,0,12,2004,0
"9567",4,0,0,0,52,3631,0,0,1,2005,0
"9568",4,0,0,0,426,1925,5.8464337,0.11,0,2008,2
"9569",3,1,0,0,515,2990,1.2992075,0,3,2009,0
"9570",4,0,0,0,127,535,1.2992075,0,4,2016,0
"9571",4,0,0,1,102,290,1.2992075,0.05,6,2008,0
"9572",3,1,0,0,335,1906,0.3248019,0.08,0,2007,0
"9573",3,1,0,1,789,3589,0.3248019,0,11,2005,0
"9574",4,0,0,1,203,1446,1.9488112,0.03,2,2006,0
"9575",3,0,0,1,55,2963,0,0.01,4,2006,1
"9576",1,0,0,1,258,800,2.2736131,0,0,2006,0
"9577",2,1,0,1,137,7047,0.3248019,0.01,0,2010,0
"9578",4,1,0,0,104,4519,0,0.12,1,2003,0
"9579",3,0,0,0,51,1044,0,0,5,2010,0
"9580",2,0,0,1,218,284,0,0,5,2012,0
"9581",3,0,0,1,141,3159,0,0.06,5,2004,0
"9582",3,1,0,0,255,2849,47.4210731,0.09,0,2009,0
"9583",3,1,0,1,272,5054,0,0,0,2016,0
"9584",3,1,0,1,12,4295,0,0.06,0,2003,0
"9585",4,0,0,0,534,36,3.2480187,0.07,5,2011,0
"9586",4,0,0,0,136,1704,22.736131,0.04,8,2011,1
"9587",3,0,0,0,100,510,1.2992075,0.04,0,2013,0
"9588",2,1,0,1,81,757,0,0,1,2012,0
"9589",1,1,0,1,34,4015,0.3248019,0.02,0,2007,0
"9590",4,0,0,1,840,1040,35.7282058,0.12,0,2003,0
"9591",2,0,0,0,490,3601,2.598415,0,5,2003,0
"9592",2,0,0,0,287,1253,1.2992075,0.24,0,2012,0
"9593",2,1,0,1,13,249,0,0,0,2015,0
"9594",4,0,0,1,69,1660,2.0137716,0.03,0,2012,0
"9595",4,1,0,1,431,3840,2.598415,0.01,0,2012,0
"9596",2,0,0,0,91,2324,1.2992075,0.05,0,2006,0
"9597",3,1,0,1,405,3150,4.5472262,0.01,0,2013,0
"9598",3,1,0,0,516,7544,0.7145641,0,0,2006,0
"9599",4,1,1,1,45,2575,0.6496037,0.13,3,2014,0
"9600",4,0,0,0,11,5912,1.2992075,0.02,0,2004,0
"9601",2,1,0,1,723,541,1.2992075,0.01,1,2015,2
"9602",1,1,0,0,166,1029,3.8976225,0,1,2009,0
"9603",4,1,0,1,198,2117,0,0.08,3,2011,0
"9604",3,1,0,0,417,202,1.3641679,0.12,0,2014,0
"9605",3,0,0,0,7,1889,0,0.03,0,2005,0
"9606",3,1,0,0,814,1167,2.598415,0.1,7,2013,0
"9607",2,0,0,1,95,589,3.2803018,0,0,2005,0
"9608",3,1,0,1,123,755,3.2480187,0,9,2011,0
"9609",4,0,0,1,44,3520,1.9488112,0.02,0,2012,0
"9610",1,0,0,1,129,215,1.2992075,0.06,0,2015,0
"9611",3,1,0,1,46,1176,0,0,0,2006,0
"9612",2,0,0,0,372,650,0,0,0,2016,0
"9613",4,0,0,0,177,1311,0.6496037,0,0,2015,0
"9614",3,1,0,0,41,3696,0.3248019,0.03,0,2005,1
"9615",2,0,0,0,205,3584,0.3248019,0.03,0,2009,0
"9616",3,0,0,1,17,1378,0,0.02,1,2011,0
"9617",2,0,0,1,243,2363,0,0.05,7,2011,0
"9618",3,1,1,0,242,3628,3.8976225,0.17,3,2006,0
"9619",3,0,0,1,63,960,0,0.04,4,2009,0
"9620",3,0,0,1,46,2169,0,0.01,4,2013,0
"9621",3,1,0,0,513,806,0,0,10,2009,0
"9622",3,1,0,0,280,2773,0,0.03,7,2012,0
"9623",4,1,0,1,267,1268,0,0,9,2015,0
"9624",3,1,0,1,105,3021,22.736131,0.17,0,2014,0
"9625",2,0,0,1,56,22,0.3248019,0.01,0,2011,0
"9626",1,0,0,1,155,773,0.3248019,0,2,2005,0
"9627",3,0,0,1,57,1576,0.0649604,0,2,2004,0
"9628",2,0,0,1,35,2596,0,0.01,8,2006,0
"9629",4,0,0,1,46,3236,0.3248019,0.03,0,2003,0
"9630",3,0,1,0,1040,4148,7.7952449,0.31,0,2012,1
"9631",3,0,0,1,48,3456,13.6416786,0.02,13,2013,0
"9632",2,0,0,0,106,391,0,0.04,0,2008,2
"9633",3,0,0,1,236,2218,44.8226582,0.04,0,2003,0
"9634",4,0,0,1,474,2231,0.3248019,0,0,2009,0
"9635",2,0,0,0,382,6733,1.2992075,0.02,0,2009,1
"9636",4,0,0,1,260,4883,0,0.01,0,2008,0
"9637",4,1,0,1,803,3641,12.3424711,0,0,2005,0
"9638",2,0,0,0,233,9543,0,0,6,2009,0
"9639",2,0,0,0,64,899,0,0.18,7,2003,0
"9640",2,0,0,0,30,1080,0,0.04,0,2008,0
"9641",3,0,0,0,499,1794,0,0.1,0,2008,0
"9642",1,1,0,0,132,1280,1.2992075,0.13,0,2005,0
"9643",4,1,0,0,66,2744,1.2992075,0.02,0,2007,0
"9644",2,0,1,0,985,56,0,0,2,2011,0
"9645",3,0,0,1,48,1239,0,0.03,10,2016,1
"9646",4,0,0,0,192,4309,1.2992075,0.05,0,2014,0
"9647",4,1,0,0,345,3043,10.4865772,0,0,2012,0
"9648",3,0,0,1,18,703,1.9488112,0.04,0,2016,0
"9649",3,1,0,1,67,566,3.2480187,0,0,2012,0
"9650",2,1,0,1,1226,8027,0.0649604,0,0,2003,1
"9651",3,0,0,1,62,711,0,0.02,2,2013,6
"9652",3,0,0,0,22,2650,1.2992075,0.17,0,2015,0
"9653",3,0,0,1,643,2334,0,0.08,0,2006,0
"9654",3,0,0,1,256,3451,0,0.11,0,2013,0
"9655",1,0,0,0,7,5145,0.0649604,0.01,2,2010,0
"9656",4,1,0,1,37,4217,0,0.01,3,2007,0
"9657",3,1,0,0,33,2180,0.0649604,0.09,0,2009,0
"9658",2,0,0,0,84,8485,1.9488112,0.02,0,2003,0
"9659",3,1,0,1,32,13892,3.2480187,0.01,1,2007,0
"9660",2,0,0,0,16,2147,1.2992075,0,0,2015,0
"9661",3,0,1,1,616,3218,3.8976225,0.01,0,2007,0
"9662",2,0,0,0,242,1178,0.4079967,0,0,2008,1
"9663",3,0,0,0,10,991,7.8602053,0,0,2003,0
"9664",1,0,0,0,399,3705,0,0,0,2014,0
"9665",3,1,0,1,196,994,0,0,5,2013,0
"9666",4,1,1,0,289,1081,1.6240094,0.01,3,2007,0
"9667",4,0,0,0,476,2343,0.3248019,0.01,0,2010,0
"9668",3,1,0,1,127,5091,9.0944524,0.11,0,2015,0
"9669",4,0,0,1,286,1320,0,0,1,2014,0
"9670",2,1,0,0,117,266,0.3248019,0.04,0,2012,0
"9671",2,1,0,0,268,5484,50.0194881,0.11,0,2013,1
"9672",2,0,0,0,96,2464,0,0,0,2004,0
"9673",2,0,0,1,89,1141,0,0.08,0,2015,0
"9674",2,0,0,0,140,639,0,0.07,0,2012,0
"9675",4,1,0,0,409,460,1.2992075,0,0,2010,0
"9676",3,0,0,1,124,615,0,0.05,0,2013,0
"9677",4,0,0,0,138,1199,0.3248019,0.02,0,2015,0
"9678",4,1,0,1,456,622,7.1456412,0,8,2006,0
"9679",4,0,0,0,50,604,0,0.01,0,2004,0
"9680",4,0,0,1,199,1151,0,0.01,0,2014,1
"9681",2,1,0,0,62,1872,0,0.04,0,2016,0
"9682",3,0,0,0,32,515,1.9488112,0,7,2015,0
"9683",4,0,1,1,47,1130,0,0.11,0,2012,0
"9684",1,0,0,0,338,1159,0,0.13,0,2013,0
"9685",4,0,0,1,255,3081,28.5825646,0,0,2016,0
"9686",4,0,0,1,1046,1187,1.9488112,0,0,2015,0
"9687",3,0,0,1,350,7563,5.1968299,0.02,0,2011,0
"9688",4,0,0,0,174,2840,2.598415,0,8,2012,0
"9689",3,0,0,1,672,1377,0.1299207,0.04,0,2016,0
"9690",1,1,0,0,521,1426,12.0176692,0.01,3,2014,0
"9691",4,0,0,0,479,4464,0.3248019,0,0,2004,0
"9692",3,0,0,1,48,148,0,0,0,2015,0
"9693",3,0,0,1,83,669,0,0,2,2007,0
"9694",3,0,0,0,266,4031,2.598415,0.01,0,2004,0
"9695",4,0,0,1,425,6328,1.2992075,0.03,0,2014,1
"9696",4,1,0,1,284,642,0.3248019,0.04,0,2004,0
"9697",3,1,0,1,121,3139,0,0.01,10,2014,0
"9698",3,0,0,0,732,179,0,0.02,10,2006,0
"9699",2,1,0,0,235,3416,7.7952449,0.01,7,2015,0
"9700",4,1,0,0,151,2492,0,0,5,2008,0
"9701",4,1,0,1,516,190,0,0,3,2014,0
"9702",3,0,0,1,109,1485,7.7952449,0.07,0,2014,0
"9703",3,0,0,0,495,3351,9.7440561,0.05,0,2004,0
"9704",3,0,0,0,56,1389,0.7145641,0.11,8,2009,0
"9705",2,0,0,1,452,5468,16.2400935,0.01,0,2006,0
"9706",4,1,0,0,252,4356,0,0.05,13,2008,0
"9707",4,1,1,0,135,1030,1.6240094,0.1,0,2007,0
"9708",2,0,0,1,99,223,0,0.02,0,2013,0
"9709",4,1,0,1,115,1965,0,0.01,14,2003,0
"9710",3,1,0,0,44,107,0.0649604,0,0,2013,0
"9711",2,0,0,1,460,1913,0,0.18,0,2008,0
"9712",4,1,0,0,630,3992,0,0.02,0,2010,0
"9713",4,1,0,0,166,103,3.2480187,0.08,4,2008,0
"9714",2,1,0,1,16,2617,5.8464337,0,0,2007,0
"9715",2,0,0,1,83,1645,1.9488112,0,0,2008,0
"9716",3,1,0,0,244,1586,0,0.01,16,2015,0
